,P_0,K_r12,K_d,K_dd,K_g,h_init,misfit,D_mean,RMSD,NA_iter
1622,4.3561825e-05,1.337743e-07,0.0008177601,0.105643,0.2908551,1.7333180000000001,-4.547480929100001,0.22216353607585018,0.047092914483055984,7.0
1623,3.1426525e-05,4.1910820000000003e-07,0.002070598,0.13775910000000002,0.5134978,1.6965080000000001,-2.9846357631,0.27670143124500857,0.1809385300157996,7.0
1624,2.473466e-06,2.219425e-07,0.0001114757,0.07219539,0.05292264,0.5719221999999999,-1.8923071483000002,0.3387197728019762,0.39453917302936276,7.0
1626,2.2409210000000003e-05,5.228687999999999e-06,0.00044719800000000005,0.006095276,0.9476889999999999,0.6960255,-3.7444751125,0.2813904665997034,0.08195460319898712,7.0
1627,3.0242375000000002e-05,1.503879e-07,0.0006760758,0.04252693,0.3159868,1.474641,-4.8516975218,0.2326112878422987,0.030333998869229627,7.0
1628,1.852649e-05,3.516094e-06,0.001363511,0.00309969,0.8516778,0.7237272,-3.7948362894,0.2596756615359996,0.08863755215600455,7.0
1629,2.0828245e-05,4.6063140000000007e-07,0.001663094,0.1426281,0.38368709999999995,1.637691,-2.6708867139,0.27762908948657805,0.23453783208626156,7.0
1630,2.00458075e-05,1.6999579999999997e-07,0.005118078,0.23694859999999998,0.0005535823,2.517001,-2.2086920963,0.3310761435407893,0.31017363216206567,7.0
1631,1.3609772500000001e-05,2.1027710000000003e-05,0.0003235615,0.01964624,0.27913340000000003,2.749047,-2.6270454639,0.2697162701251218,0.25866694690755027,7.0
1633,7.8836125e-07,5.310645000000001e-07,0.0001000297,0.003451908,0.001065928,0.12031480000000001,-2.2259800883,0.2346097069172621,0.36540707451678245,7.0
1634,3.97025e-07,3.394863e-07,0.001760992,0.0048535620000000005,0.000924358,0.9093338,-3.5134592551,0.20227354895549773,0.15090802785794205,7.0
1635,8.810335000000001e-07,6.362783999999999e-07,0.001078407,0.005714324000000001,0.003018548,0.6977528000000001,-4.257762747,0.20048795481069723,0.07182833203972108,7.0
1636,6.7011875e-07,9.169489e-07,0.0001050014,0.004051135,0.001440281,0.24827,-2.3596403849,0.23482980546560803,0.3270057067270362,7.0
1637,9.432885e-07,1.151709e-06,0.0001659139,0.004276033,0.0018176520000000001,0.5096027,-3.9506466729,0.2052468876044265,0.08670960919842403,7.0
1638,7.607495e-07,5.722556e-07,0.007841431999999999,0.006376756999999999,0.01576405,0.9838416999999999,-3.1090892466000004,0.2313099777078145,0.19130580500346409,7.0
1639,3.8035875e-06,4.1290890000000004e-07,0.0008318472999999999,0.008649278,0.01019095,0.7264254,-3.6991278947,0.20972924042760233,0.11440492703456184,7.0
1640,3.5442824999999997e-06,4.791451e-06,0.001856948,0.004330943,0.002777095,0.2011621,-3.2970910633,0.2011959368747958,0.16623532216505138,7.0
1641,3.437215e-05,2.929183e-05,0.0007208113,0.01368894,0.9242795,0.09483588,-3.5460147029000004,0.2831578317044753,0.08688577468699021,7.0
1642,4.8265475e-05,2.7353550000000002e-05,0.001523175,0.02066007,0.5293011,0.11840039999999999,-3.2933778039,0.23752563331935864,0.12281703966923083,7.0
1643,2.7324524999999997e-05,3.47383e-05,0.0015386479999999999,0.02233739,0.545313,0.07640333,-5.5152093088,0.26071060233573573,0.013870634472994569,7.0
1644,3.6238449999999993e-06,2.213408e-06,0.001422801,0.003323946,0.007224616999999999,0.5456227,-4.767739456,0.22826385506119537,0.03513925102685634,7.0
1645,4.15622e-06,1.4420419999999998e-06,0.001306355,0.002228026,0.005775814000000001,0.9725771999999999,-2.3858742562,0.26593022155873264,0.2661721273488519,7.0
1647,1.40854425e-06,2.779533e-07,0.0001008466,0.008455209,0.0008090225999999999,0.47090730000000003,-3.7667634473000002,0.21953819874228736,0.09987684195612324,7.0
1648,7.9681225e-06,6.730374000000001e-07,0.0001257295,0.006948696999999999,0.4143942,2.915437,-2.4135979337,0.2738304016509396,0.3066182396101436,7.0
1649,2.23158225e-05,1.044865e-06,0.0002646823,0.008323123,0.9723075000000001,2.9451240000000003,-4.2440173255,0.28822686618748616,0.04951141318679388,7.0
1650,1.49002375e-06,3.927598e-07,0.0001716715,0.007376034,0.0005924648000000001,0.06307194,-2.2795574397,0.24249438504999649,0.3488761264095444,7.0
1651,2.01331325e-05,5.508674e-07,0.0004568182,0.00770456,0.9141428,2.629484,-4.303469347,0.27953488376974583,0.049564535140394744,7.0
1652,4.7844875000000005e-06,6.921831e-07,0.000323924,0.005540785,0.001768082,0.6173263000000001,-3.5708907761,0.26315490521053364,0.09098002918068569,7.0
1653,2.5929525e-06,1.3638760000000002e-07,0.0001238146,0.007609082,0.001111979,0.07890428,-2.9547431283999996,0.2395554322744314,0.1785537187069158,7.0
1655,1.3297977499999999e-05,1.4919129999999998e-07,0.0002186497,0.02166926,0.5819259,1.9710419999999997,-2.7766458254,0.2762427957996091,0.216019952354206,7.0
1656,4.7637225e-06,1.9214769999999997e-06,0.0017381579999999998,0.00505353,0.0008148205999999999,0.2765068,-4.5620054120999995,0.24514722842292966,0.038250062313196616,7.0
1657,1.1269155e-05,1.443473e-07,0.00025062580000000004,0.01981095,0.4924559,1.9337669999999998,-2.6373380465,0.28804326266723446,0.23942495499548166,7.0
1658,1.43349475e-05,3.197679e-07,0.0002967596,0.02220305,0.32869699999999996,2.353385,-3.1481089906,0.25461795193089665,0.16284312791953617,7.0
1659,1.49808475e-05,2.7180959999999997e-05,0.0006422561,0.0018503870000000002,0.0005350906,0.6316374,-3.0469043210000004,0.2809236359617814,0.1514405829428275,7.0
1660,5.1012325e-06,2.905702e-06,0.003672667,0.002955321,0.000793105,0.3632999,-5.4706828324000005,0.21245233756207235,0.019144779439926304,7.0
1661,1.34044225e-05,8.309782e-06,0.0005993233999999999,0.0015100410000000002,0.0006214629,0.5654395999999999,-2.4608801084,0.2773088885632413,0.23553697662979248,7.0
1662,1.899112e-05,4.8219389999999995e-06,0.001006137,0.009393149,0.1397091,2.735384,-3.6915739345,0.24022858605640676,0.0975029670430004,7.0
1663,3.7195425e-05,2.191302e-06,0.003362272,0.0367834,0.705871,0.1559398,-4.213455333,0.23924820352243711,0.05416265991551212,7.0
1664,5.7671625e-05,9.790951e-06,0.0032737409999999997,0.04081171,0.8255279000000001,0.06579424,-3.2151331846,0.23182389806543588,0.14150263987655293,7.0
1665,9.623724999999999e-06,9.238222e-06,0.00012086209999999999,0.03553576,0.0022758870000000003,2.782021,-3.6493239997000004,0.21514458271759018,0.12194967101018936,7.0
1667,5.68487e-06,1.847529e-05,0.00010488569999999999,0.0363665,0.002158128,2.87811,-2.9181563902999996,0.2230512259668938,0.23442035743361414,7.0
1668,3.63549e-05,3.576045e-06,0.004102023,0.03731434,0.8865564,0.3243875,-4.2334875333,0.2358960393869253,0.054911352630748596,7.0
1669,1.6957985e-05,2.4115170000000004e-05,0.00010698799999999999,0.12613110000000002,0.001203406,2.7581130000000003,-2.5704950021,0.26879436411516033,0.2669830910055605,7.0
1671,1.4155515e-05,1.7398720000000002e-07,0.001198145,0.005140769,0.5970985,1.134832,-2.9708058141,0.26666145586306544,0.19006628566074898,7.0
1672,5.7148625e-06,1.328656e-05,0.007175681999999999,0.00204725,0.0006779242999999999,0.34527209999999997,-3.3464473885,0.22042451804528806,0.15715834014569008,7.0
1673,9.12781e-07,2.1207000000000002e-07,0.0133429,0.009169591,0.03516332,0.9967226999999999,-2.5430575912,0.3193758530073368,0.24613875480241507,7.0
1674,4.4924025e-06,1.287702e-05,0.003618187,0.002200034,0.0006927857,0.4503038,-3.2214451162,0.2321338630577033,0.16932936329223414,7.0
1675,1.7330505e-05,5.220036e-07,0.0009706174,0.00633848,0.18540810000000002,0.8863521999999999,-3.8470778015,0.24114359302691035,0.0864330825228594,7.0
1676,1.07206025e-05,9.815905e-06,0.0004885944999999999,0.02099279,0.15972089999999997,2.201849,-2.7572672419999997,0.26326630838164244,0.23485459242626794,7.0
1677,4.0132825e-06,3.576547e-06,0.006193049,0.0018051170000000002,0.001119374,0.4701995,-4.2866101425,0.20794056353631887,0.06448572260747662,7.0
1678,2.7335775e-05,4.41414e-07,0.0002426037,0.0458013,0.6624304,2.07678,-4.3915909094,0.23217311848126235,0.04999298818887927,7.0
1679,1.9976892499999998e-05,4.2027609999999994e-07,0.00028244209999999997,0.0344849,0.969676,1.9329869999999998,-3.2008335213,0.26320476929564673,0.14744402137092036,7.0
1680,2.5787e-06,2.7422759999999996e-07,0.002316569,0.001204019,0.5374852,2.142334,-1.767148399,0.38983771844631016,0.40706355175563613,7.0
1681,1.8237385e-05,3.666773e-05,0.001582754,0.01902754,0.9079939,0.06114327,-2.6657495547,0.26375618761943326,0.2393996369073237,7.0
1682,1.507925e-05,2.811262e-05,0.001700986,0.01635307,0.3860686,0.02723404,-2.6359394538,0.2648900700626304,0.2547082885757714,7.0
1683,1.4923e-05,3.235428e-05,0.00146475,0.01871766,0.38043540000000003,0.02976615,-2.6041121284999997,0.2628101127606803,0.26282960390107013,7.0
1684,4.7402075e-06,4.164962e-06,0.00246071,0.0032131509999999996,0.0008330297,0.5875293,-4.60585805,0.2198588238633553,0.04462876702916432,7.0
1685,4.0100025e-06,3.319964e-06,0.0023488989999999998,0.0015197239999999999,0.0006664721,0.2828983,-4.4751382226,0.20026829423459858,0.054301872763638875,7.0
1686,1.20482275e-06,7.87805e-07,0.001539779,0.00462504,0.0006117805,0.5469259,-4.7170607731,0.208455554022823,0.041609486281537114,7.0
1687,3.10014e-05,0.0002549236,0.001080037,0.003118627,0.7578467,0.01324448,-5.602877317000001,0.266695630986592,0.013826321321610649,7.0
1688,1.9663335e-05,6.751815e-05,0.001427243,0.004656187,0.9967722999999999,0.19058870000000003,-2.7400902347000002,0.24857774648317815,0.23608563329541765,7.0
1689,4.5541849999999994e-07,1.7752770000000002e-06,0.003724472,0.003593292,0.000648092,0.2635781,-2.1294309124,0.38972532129369525,0.3006140457481709,7.0
1690,6.3022125e-07,2.483583e-06,0.001787537,0.002211963,0.0006765077,0.4498173,-3.0352574704000004,0.23771388206295296,0.18562278655092004,7.0
1691,1.3988785e-05,4.983402e-05,0.01376953,0.006860954,0.4522714,0.4092165,-2.711469471,0.29178854029618484,0.21987402734317762,7.0
1692,3.567735e-05,0.0003177681,0.0029470140000000004,0.001521464,0.00152627,1.674726,-4.1045184385,0.26987007321694473,0.06631916656060616,7.0
1693,2.83737e-05,0.0001357507,0.001240623,0.0050740690000000005,0.2986248,0.42720909999999995,-5.1661301179,0.2634813873957304,0.021976944397559563,7.0
1694,0.00019679384999999998,0.0002396236,0.0001812884,0.4396057,0.7935286,0.8433833000000001,-2.9824297667,0.2548572157460984,0.2037470736780983,7.0
1696,2.6391525e-05,1.7019520000000003e-05,0.01131674,0.002878516,0.9681054,0.6431260999999999,-5.0510905611000005,0.24674540964410924,0.02434422548898251,8.0
1698,3.4222900000000004e-07,1.7048070000000002e-06,0.0006637057,0.001713358,0.002886738,0.6354867,-4.4389853159,0.19343521129664878,0.05765250235448088,8.0
1700,2.8370175e-07,6.430926e-07,0.0009505625999999999,0.002159875,0.00349238,0.6917253000000001,-5.3152359181,0.22619515645248128,0.020446411998769495,8.0
1701,3.0806325e-07,1.2445529999999999e-06,0.0009613324000000001,0.001876189,0.002792841,0.8118864,-4.2092588731000005,0.21967013239562913,0.06466369269190726,8.0
1703,2.2712145000000002e-05,1.7026e-06,0.002286308,0.001852051,0.389194,1.022952,-3.8109460966000004,0.25157164187544645,0.07466144978366294,8.0
1704,1.501456e-05,2.011695e-05,0.0001948753,0.0033738270000000002,0.11361900000000001,2.302709,-3.7148959394,0.22943747922742308,0.09546085879622825,8.0
1705,4.828472499999999e-06,1.740943e-06,0.001664336,0.03350396,0.01841695,0.39519740000000003,-2.7321859783999995,0.2585686355679954,0.23974747599231033,8.0
1706,1.3363552499999999e-05,8.179081999999999e-07,0.0018646379999999998,0.002251393,0.17406729999999998,1.001076,-3.6755780653,0.226204808459229,0.1040484093624858,8.0
1708,1.681944e-05,1.418624e-06,0.002040572,0.005862033000000001,0.5348786,0.9867132,-3.7937739651999998,0.25923228456501357,0.08245843704693549,8.0
1709,1.4567717499999999e-05,1.60702e-05,0.000103979,0.0028928879999999997,0.169512,2.55841,-3.7354102069999997,0.21398924812536196,0.10308850925834762,8.0
1710,2.9496950000000002e-05,2.324159e-07,0.0008476875,0.02051505,0.22893720000000004,1.2590649999999999,-3.7519581067,0.24843192646254036,0.08520789223686046,8.0
1711,2.6827975000000003e-05,1.4624000000000002e-07,0.0009619634,0.02292633,0.2425928,1.3793469999999999,-4.1979886661000005,0.23998986540940234,0.05628422157624127,8.0
1712,2.0774207500000002e-05,2.10241e-07,0.0008919849,0.02331219,0.489509,1.434644,-4.206692481,0.24618317189282451,0.05628982524069889,8.0
1714,1.5086212499999999e-05,1.6786519999999999e-07,0.0008272789,0.02395239,0.59211,1.505606,-2.9509719696,0.26862367621487926,0.18704994087880225,8.0
1715,4.89457e-07,1.170972e-06,0.0007613778999999999,0.00109637,0.004434655,0.7526482,-4.4693266542000005,0.22606791322171843,0.04843580500877862,8.0
1716,4.3242849999999997e-07,2.048705e-06,0.0007124951,0.001187127,0.008510061,0.7089778,-4.2807504586,0.19574261365445608,0.07004216857935243,8.0
1717,2.5902474999999997e-07,1.465255e-06,0.001108682,0.0013646370000000001,0.004652366,0.6778597,-5.3346990782,0.19919495318298713,0.02359911114689333,8.0
1719,4.5421375e-05,7.743929e-06,0.001047789,0.05072743,0.7043437,2.085484,-3.6595405447000005,0.2420688096969445,0.09061705977608975,8.0
1720,3.201465e-05,3.313579e-07,0.0014639079999999999,0.04252977,0.42613909999999994,1.979253,-4.9100724349,0.23228495841354335,0.028532576591563264,8.0
1721,2.6606125e-05,4.45688e-05,0.0009670841,0.04643304,0.6464309,1.6732770000000001,-3.5298302514,0.23908416318548956,0.1174456925551483,8.0
1722,1.5764685e-05,4.033312e-07,0.0006081446,0.02592812,0.3301888,1.595492,-3.3072791745999996,0.2531178493163309,0.1405225653588007,8.0
1724,3.13137e-05,3.2211209999999996e-07,0.00111496,0.0512112,0.6298577,2.060309,-4.6405427662,0.22511791009088147,0.03999967828768659,8.0
1725,1.68841575e-05,1.658137e-07,0.0008293453999999999,0.02876058,0.4385465,2.115107,-3.2447354057999998,0.25907732293988844,0.14668166192790913,8.0
1726,3.7900450000000004e-05,3.141643e-07,0.0006972009,0.08856624,0.23085419999999998,1.3992850000000001,-4.4782375327,0.2209274967855352,0.050430503101827416,8.0
1727,1.90773425e-05,9.298467e-06,0.004442978,0.02258805,0.5678154000000001,0.201575,-3.4175444061,0.24880577646866375,0.12708525101684073,8.0
1728,3.9731325e-05,7.485094e-06,0.001386925,0.03029432,0.5439389,0.004678632,-3.8436923333,0.24356186369489832,0.07792468139109346,8.0
1730,2.7867075e-05,3.274731e-07,0.0006385535,0.0939183,0.2865419,1.31139,-3.2938143710000003,0.25520580506944746,0.146553242270014,8.0
1731,3.5858475e-05,7.006252e-06,0.002426878,0.04080898,0.5770464,0.1155223,-4.2609588413,0.23346069475371733,0.05337178150018439,8.0
1732,4.3299324999999996e-05,1.362866e-07,0.0004734268,0.0447366,0.2132663,1.4304620000000001,-3.6377620585000003,0.2381551851739508,0.09048371412540726,8.0
1733,1.8346055e-06,6.336376e-07,0.00015376190000000002,0.1101427,0.00436957,0.4145299,-1.7196428713999998,0.34346263787292247,0.4417378812978896,8.0
1734,1.1495140000000001e-06,2.096295e-07,0.008260805,0.005049871,0.0006617592999999999,0.3272265,-2.991258671,0.3369432288651081,0.14637368586874971,8.0
1735,1.0385282499999999e-06,1.291594e-07,0.009066777,0.001031455,0.001536547,0.3702208,-3.3645527159,0.32472731713949105,0.1042685212618047,8.0
1736,1.3696405e-06,2.0599039999999998e-07,0.0100218,0.001514242,0.00139172,0.3883473,-3.5121730929000003,0.30568540889408297,0.09647455594159746,8.0
1737,2.2089545e-06,3.996834e-06,0.00175283,0.0012852739999999999,0.005055774,0.44445379999999995,-3.6175377727999996,0.20651246140566226,0.12064874880691231,8.0
1738,1.1405330000000001e-05,2.973951e-06,0.001375415,0.002295146,0.5695395000000001,0.9150434000000001,-2.4974088849,0.2684801481338297,0.2826389142466204,8.0
1739,3.6511725e-06,1.8005680000000001e-06,0.002132938,0.001274615,0.005119089,0.5902156,-4.3462578175,0.23252538482010424,0.04990763372063859,8.0
1740,2.08425425e-06,2.402609e-06,0.001859182,0.00140026,0.005311765,0.46322989999999997,-4.2217862169,0.19855254161847513,0.06957113155108534,8.0
1742,3.364835e-07,5.008105e-07,0.0016419,0.008748997,0.0027083990000000002,0.7287638000000001,-3.7046202363,0.2086845439005598,0.1211188986996803,8.0
1743,3.276365e-07,5.300217e-07,0.001595901,0.01135506,0.003065628,0.9185793,-3.6006004218000003,0.1953733993752847,0.14492706662048474,8.0
1744,2.5651e-05,5.523809e-07,0.001304137,0.03839519,0.32351599999999997,1.5817649999999999,-4.6510471696,0.22802586871658562,0.03894150294651481,8.0
1745,1.565848e-05,6.007838e-06,0.0006845605,0.006086615,0.2530909,1.0376969999999999,-4.2432017788,0.2467337538801607,0.06291489862161764,8.0
1746,2.8826425e-05,2.3565260000000003e-07,0.00125969,0.0403416,0.3949798,1.7569860000000002,-4.9872148241000005,0.22854064278862352,0.02713101312821591,8.0
1747,2.71145e-07,2.134086e-06,0.0019523720000000002,0.00853238,0.0014545110000000001,0.6624048,-3.0354721847,0.2564830650149594,0.18458865498091537,8.0
1748,2.5555775e-05,5.833459e-07,0.00153086,0.03864416,0.3561823,1.485182,-4.573447078,0.22931999433077865,0.042204330719884955,8.0
1750,2.02889875e-05,1.3698869999999999e-06,0.0004461143,0.03155283,0.6490347,1.475674,-3.5131880368,0.2516440185434524,0.1117432048095025,8.0
1751,9.633845e-06,5.800891e-06,0.0003596177,0.007777081999999999,0.3070695,2.677002,-2.4834601238,0.2571566147901301,0.3097487936473578,8.0
1752,1.9410912499999998e-05,7.807455999999999e-06,0.0002832975,0.009027783000000001,0.16300710000000002,2.4712080000000003,-3.9413731305,0.23896835254819102,0.0763324672319284,8.0
1753,2.2379267500000002e-05,8.170713e-06,0.00033631629999999996,0.01428888,0.1948311,2.804949,-4.6241877227999995,0.24021168072455318,0.03919477389759284,8.0
1754,2.5878775000000002e-05,1.5140110000000001e-06,0.000243533,0.09699351,0.7194394000000001,1.3449659999999999,-3.0319759670999997,0.2659120978725098,0.18024730788378898,8.0
1755,1.3111872500000002e-06,3.440054e-07,0.00030419860000000003,0.0018034,0.001313137,0.7654568,-3.3333389822000004,0.26526474920099846,0.1042368843660603,8.0
1756,7.7071675e-07,4.2890959999999997e-07,0.000103265,0.003355743,0.0030886159999999998,1.08612,-2.3041068438,0.27871334293134803,0.2896263172202302,8.0
1757,9.04343e-05,1.4439500000000002e-07,0.002644175,0.1508558,0.0005251155,2.762759,-3.7187234398,0.26085006894971513,0.08886693171845997,8.0
1758,1.9740700000000003e-06,4.393466e-06,0.002240954,0.00324323,0.006008534,0.4003875,-2.8205164117000003,0.25136920766328114,0.22227194631877956,8.0
1759,2.6748599999999997e-06,4.054146e-06,0.002091336,0.005455068,0.007124897,0.3380007,-2.8386329122000005,0.2403361983613919,0.2266619321259713,8.0
1760,2.6346125e-06,1.094458e-06,0.003235433,0.0023167120000000003,0.0026526220000000003,0.5976865,-4.4856507887,0.21472045037855264,0.05146505863975503,8.0
1762,1.318839e-05,2.2323910000000002e-05,0.001021491,0.01264332,0.7214086,0.1878565,-2.3881407419,0.2627961564741596,0.3074791619450144,8.0
1763,1.7011259999999998e-05,1.929046e-05,0.001215258,0.0218602,0.9723194,0.24540879999999998,-2.6681442365,0.2663354351202688,0.23657066168909963,8.0
1764,1.0206487499999999e-05,4.320949e-06,0.0015926739999999999,0.009386275999999999,0.0008873383999999999,0.4497264,-3.9731671988,0.25760278439280093,0.059936304355444066,8.0
1765,1.4294572500000002e-06,1.251725e-06,0.0007117043,0.0015897770000000001,0.5012853,1.7668970000000002,-1.7017060356,0.3407178911871416,0.46415726863215057,8.0
1767,1.405755e-05,2.42049e-06,0.0001010182,0.003913217,0.9690032,2.7444990000000002,-2.4171616272,0.2850470327571391,0.2944743615779282,8.0
1768,4.8765375e-06,6.173100000000001e-07,0.001264438,0.0069603569999999995,0.002006986,0.804375,-3.1561786375,0.24123469649328422,0.15242524292304216,8.0
1769,5.0767675000000005e-06,1.802621e-06,0.0008597099,0.01044044,0.0008717871000000001,0.48155,-4.9285781007,0.24231800312602458,0.027827032607581865,8.0
1771,3.4790875e-06,5.5804e-07,0.001636898,0.00844588,0.003137828,0.5855496,-4.1212065837,0.21321934989932848,0.07467677259863623,8.0
1772,4.8356025e-06,5.706544000000001e-07,0.001521135,0.004628832,0.00354039,0.7284688,-3.0192584301,0.2554424635026428,0.15848804246623283,8.0
1774,4.6660649999999995e-05,4.402515e-07,0.00019955310000000003,0.03734564,0.9520103000000001,1.866866,-3.5899628023,0.2432824506158249,0.1013312899856625,8.0
1775,2.6901475e-05,4.728176e-07,0.0004406042,0.03913428,0.658586,1.91065,-4.6503794409,0.23702123588223048,0.03731484898446492,8.0
1776,3.2979575e-05,3.4695520000000004e-07,0.0003420885,0.03245935,0.561242,1.8973849999999999,-4.6187370722,0.24507146095622953,0.036747885148990904,8.0
1778,3.364495e-05,0.00027289619999999997,0.001370135,0.0014953070000000002,0.5694851,0.2007743,-5.0169698943,0.274461593966994,0.02443253092903854,8.0
1779,2.3540935e-05,7.666037e-05,0.001882104,0.04252911,0.7681376,0.184145,-3.0170309414,0.25475307988688983,0.18504026812143734,8.0
1780,4.0361175e-05,5.271444000000001e-05,0.00202964,0.01629653,0.5443422,0.006873374,-3.6583920786,0.2707105191172233,0.0801246111977052,8.0
1781,3.9217475e-05,0.0003527132,0.00037919230000000003,0.001922924,0.300768,0.23126820000000003,-4.1671843348,0.2835193918837266,0.05464661946647225,8.0
1782,5.2306000000000004e-05,0.0003000736,0.0007902631,0.1220557,0.2843902,0.1598569,-3.1583790435,0.231595409918423,0.18787830410307735,8.0
1783,6.3759874999999996e-06,4.110993e-06,0.0075428330000000005,0.005130782,0.0008321698,0.30733459999999996,-4.4554356812,0.20563132659366098,0.05607596883138466,8.0
1784,5.037515e-07,1.072807e-06,0.001207774,0.001600853,0.004273606,0.3963997,-2.9050513215,0.2317645095267413,0.21416430234211167,8.0
1785,4.2517625e-07,2.179303e-06,0.001878954,0.0013598339999999999,0.003117082,0.5537179,-3.7776087745,0.20578792398610435,0.103170722462472,8.0
1786,2.6128975e-07,1.223719e-06,0.001341803,0.0009977546,0.0076044319999999995,0.47082520000000005,-3.0310115113,0.23618763750132135,0.19194363428201627,8.0
1787,2.8937825e-07,2.577241e-07,0.00111471,0.001131354,0.0031188279999999997,0.7181695,-4.028407438,0.2691487935199706,0.056850875694912775,8.0
1788,1.0998285e-05,4.623727e-06,0.003337166,0.004691724,0.001595812,0.2561759,-3.6367055520999996,0.23748259792241225,0.08537187762924876,8.0
1789,6.7703050000000006e-06,2.127827e-06,0.004764713,0.0056327190000000004,0.0005749525,0.0831034,-5.1427797822,0.22225249118824203,0.02542857361460578,8.0
1790,2.5164849999999998e-06,1.3861010000000001e-07,0.0015996979999999999,0.2540148,0.0007065134,2.183668,-1.5585279659,0.3900869183138935,0.4638545344944398,8.0
1793,2.8157175e-07,1.617631e-06,0.0009848016,0.00271486,0.0007116941000000001,0.7001558000000001,-5.2085690517000005,0.20432798237842914,0.026143279771165363,9.0
1794,2.6499225e-07,1.3777850000000002e-06,0.0018899960000000001,0.004634292,0.0007829244,0.8093828000000001,-4.3881159592,0.19960123739485985,0.06293658004351226,9.0
1795,3.36039e-07,1.202326e-06,0.0023836729999999998,0.0019052939999999999,0.000680875,0.7665538000000001,-4.3431407564999995,0.21432543445154698,0.05941559816515714,9.0
1796,3.5111174999999995e-05,0.00019781520000000002,0.0008058032000000001,0.003283472,0.2994705,0.9473686,-4.213079287799999,0.2751785415830726,0.05279401793199137,9.0
1797,3.73166e-07,1.70411e-07,0.001188094,0.0018621970000000001,0.003092676,0.5317130999999999,-3.9968983701,0.25224938295014954,0.06676715131794549,9.0
1798,1.95097e-05,0.0002864402,0.002200799,0.06661221,0.208105,0.7001297,-2.5886529317,0.26692055114186,0.2626277434406986,9.0
1799,1.77785975e-05,3.138895e-05,0.008016679,0.005452569,0.30847290000000005,0.5506207,-3.5382598964,0.23037615954565144,0.12281193668281362,9.0
1800,5.2468525e-05,0.0001601196,0.0059897859999999995,0.008018392,0.38876700000000003,0.1738026,-3.1329802156,0.2800661720151851,0.12943116377414068,9.0
1801,5.2595325e-05,0.0002616887,0.001749089,0.00970928,0.8044611,0.3559864,-3.4381856759,0.2816899823085837,0.10390850879568732,9.0
1802,1.59268e-05,1.4616860000000001e-05,0.004191014,0.009097326999999999,0.22172929999999996,0.560275,-3.6874345286000003,0.23974945776474182,0.09891876722100522,9.0
1803,2.050109e-05,0.000235684,0.002442791,0.01258367,0.8221233,0.450579,-2.7594204727,0.24832124127894134,0.24117475984279207,9.0
1804,3.6200775e-07,5.492716e-07,0.0005771369999999999,0.00193422,0.003251285,0.5579718000000001,-4.018332926999999,0.22762099905852456,0.07091298104020466,9.0
1805,2.506805e-07,6.352500999999999e-07,0.0004463284,0.001830083,0.004292792,0.7946196,-3.9158611386,0.24783950869038177,0.07005764488093659,9.0
1806,1.36975225e-05,1.0696519999999999e-07,0.002489466,0.3325768,0.0006035967,2.55479,-1.8191200129,0.36491431447254974,0.39588484308743555,9.0
1807,3.16272e-05,6.146442e-05,0.001972494,0.008781551,0.5866392,0.22130010000000003,-3.9718899157,0.28195676105424994,0.061353981998428,9.0
1808,2.7745075e-05,3.314932e-05,0.03138952,0.003563567,0.35056750000000003,0.7877383000000001,-3.6070757374,0.1916890790116929,0.14845701352791796,9.0
1810,3.17585e-05,5.697873e-06,0.02093787,0.001982874,0.43197890000000005,0.9334738000000001,-3.6161622508999995,0.22185897135760843,0.12032649044351548,9.0
1811,8.6468075e-06,3.733253e-05,0.01782727,0.0007971307000000001,0.9348489999999999,0.7454935,-2.1376033289,0.4070715697849234,0.2797997105930748,9.0
1813,3.84129e-05,8.337267e-05,0.004074136,0.008304364,0.5928095999999999,0.05694901,-3.7726063296,0.28127476935355716,0.0711369381857515,9.0
1814,2.4633965e-05,1.096315e-06,0.001896792,0.004099323,0.31422940000000005,0.8589158000000001,-3.5089405125,0.2502071998906318,0.09597807104700233,9.0
1815,2.8794000000000002e-05,1.308861e-06,0.0014317120000000001,0.0284825,0.02538612,0.6279471,-2.9650313777,0.23938007874585746,0.1721310705336443,9.0
1817,2.2175485e-05,6.82575e-07,0.0005611575,0.0025855920000000003,0.3972583,0.6745564000000001,-3.5982201658,0.25032219798431726,0.08693988185469556,9.0
1818,1.2657390000000001e-05,1.308346e-06,0.002245252,0.0035858009999999996,0.3020647,1.079901,-3.29853512,0.2429492628566072,0.14375313955129268,9.0
1819,1.8209874999999998e-05,3.142854e-05,0.00011430899999999999,0.004917679,0.19067220000000001,2.328798,-4.1002056543,0.2377190677434319,0.06496797621084888,9.0
1820,2.1174145000000004e-05,6.437621e-07,0.0004017063,0.004047839,0.5082092,1.035113,-4.0501812324,0.2661380219388555,0.05955952222515245,9.0
1822,3.447665e-05,2.80847e-07,0.001491487,0.02346392,0.8431197,1.8055080000000001,-4.1952536744,0.25785910900641557,0.054360519857047235,9.0
1823,1.8857709999999998e-05,3.991397e-07,0.008491552,0.1302624,0.0005100831,2.174134,-2.6372043488,0.2837716756347135,0.24206162679593274,9.0
1824,2.882815e-05,2.734674e-07,0.001647124,0.01965615,0.368685,1.754184,-4.1858194511,0.24855163903960587,0.05470542293862121,9.0
